depmap_id,cell_line_display_name,lineage_1,lineage_2,lineage_3,lineage_6,lineage_4,GSN,OLIG2,ANXA6,NOTCH3,ERBB2,TP53,CDKN2A,ACTN4,MMP1,CLDN1,STAT3,EGFR,CD44,IDH2,RHOA,PGR,EPCAM,CDC42,NF1,VEGFD,PFN1,MMP2,CFL1,CEACAM5,SMAD4,CLDN7,ANXA2,BRCA1,VIM,VEGFC,ESR1,FSCN1,YAP1,BMI1,MMP9,MYH9,BRCA2,IDH1,LGALS1,CDH1,CD24,BCAR3,ALDH2,FLT4,ECM1,NANOG,PTEN,RAC1,PROM1,LGR5,S100A4,SOX2,EZR,TAGLN,MKI67,POU5F1,MTDH
ACH-000060,PANC1005,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,4.595257902,0.0220063236,2.2011374832,2.5067910208,5.8628654772,4.6571975314,7.0300269679,8.7433740705,0.5135863272,2.314472975,5.6457477269,5.1257477391,8.1476070961,4.1547935412,8.10615108,-0.0029912554,8.4586745735,6.8499922834,4.6338736115,0.2473184521,9.7246510837,0.7443647184,10.0702207344,-0.034956324,4.1096957822,7.2183024444,11.4148698024,5.9607103379,2.5848881443,1.4542489196,0.3293128901,5.5029473088,5.8850876698,4.0941266074,0.0921039106,7.3226789027,2.5385713658,6.2670950959,9.4200050294,7.2039106155,4.3927464051,5.9923068699,2.093086913,0.1507301738,2.6553974789,-0.0346086072,3.8135224046,8.1213533517,1.7449924185,0.0015342959,4.8801848011,-0.0603928847,8.2775074543,3.3928499033,6.0368448118,3.0017318125,5.9985392974
ACH-000139,PANC0327,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,6.9065279858,0.0220063236,6.3404132881,0.495275516,4.7015908924,4.2658173592,0.0462092547,7.3096758516,1.1479799574,5.8395250682,4.8940149234,4.7156363656,7.9315413784,4.7186816027,8.1038994063,-0.0029912554,8.0108087297,6.4491420526,3.6458157197,-0.0003261245,9.6734691649,2.533268731,9.791835614,-0.0218153272,3.9439767778,6.8548300581,11.2443962567,3.9121227856,7.9531206268,3.564760803,-0.0414519478,5.8972546556,5.3203579442,3.595139227,2.7842379028,6.7639896619,2.536262823,5.9470094545,9.1600607571,5.8972497776,6.7479146679,4.8772185831,3.0073089022,0.065289115,0.6819650787,0.0823639056,4.0407477478,7.6130995621,4.428691505,-0.012245121,10.1192485229,0.6922802588,8.676308847,3.3559907787,5.4729214784,1.7375139789,5.8368453231
ACH-000417,PANC0813,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,7.485299204,0.007315726,5.2729509996,3.0643648655,5.9236966356,6.4862784835,0.3650627645,8.5681142593,5.5294746303,7.1744347458,4.877996505,4.8900083886,6.9530607037,5.8610244936,9.0528736123,-0.0029912554,8.8598801864,7.8807152941,4.448265502,0.0326379172,10.7899442369,0.7549155488,11.2001335784,6.922525383,1.841406354,7.3770963226,11.8349068112,4.3403418834,3.0626010436,0.0944328498,0.0489031685,5.8547283957,6.4416519588,4.9928738248,1.3766883703,8.4105638426,2.3052244599,7.1870765582,9.115585662,6.9885310937,8.2196596605,5.2433452203,1.3766348883,0.065289115,1.7974107399,-0.0346086072,4.7372031602,7.8770291473,4.0881918424,0.2171293602,3.5247789066,2.1883557532,10.0343615096,2.5933130761,5.9986052829,1.2444422308,6.7941220732
ACH-000042,PANC0203,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,5.8376818091,0.007315726,2.422171492,1.7461721106,5.1403865171,4.4280425313,5.7153348904,7.6386608168,0.3958828773,5.6197224615,4.8994692496,4.8282780018,8.5175205632,4.1056996681,7.1249342507,0.0104927311,8.1394869389,6.6309914667,3.9683865963,0.0967400553,9.2293582325,1.9880791513,9.2687151451,2.1772815419,2.4473637613,6.3184079266,10.4305998732,4.1162098303,5.6494691178,3.0403390292,0.0613261002,4.2006514898,5.2397733876,3.9957655855,0.8723463295,5.5554675708,2.460539101,5.1208871408,10.5400714772,6.7358928205,1.5573174265,5.8977884577,1.4310993418,-0.0125188352,1.6089231777,-0.0346086072,4.4605860566,7.6063357056,0.0625582003,0.0420762506,7.8638153308,-0.004872828,7.2498411682,1.9682560933,4.1804666404,0.3972768183,5.4400843916
ACH-000031,PANC0213,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,7.5381181904,0.007315726,3.3383562513,1.0375867589,5.3840396461,5.0554692707,0.2358553361,7.7111261844,5.2652992487,9.2931346829,5.599255385,5.8681567006,9.6442786916,4.76060568,8.1715959827,0.0104927311,8.7971147348,6.5259424014,3.8273624717,1.3351633686,8.9523968705,2.4726632377,9.6465209861,3.0134143391,3.5919396005,7.6831594445,11.1698205583,3.8275187874,6.7283965693,5.4233790611,0.2350062695,7.1857074786,5.1575863895,4.4532463187,3.7762584049,7.424340528,3.5039450269,5.6309168939,10.3363276387,8.2576697567,7.6694021162,5.6002845617,2.1320057613,0.3381419364,3.3932207198,0.5818375361,3.5609372214,8.5416777941,2.7693670587,0.2288331901,2.9917526319,0.3113769663,7.6389844618,2.9711004389,4.2028635076,4.1264610721,5.9301213249
ACH-000235,PANC0403,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,5.4176663655,0.007315726,5.1514559416,1.1093498044,4.6145145373,4.8926940276,6.0020674172,7.7437549938,2.6791514633,4.0916213463,4.6253337892,4.2227549975,8.482235245,5.7802014566,8.6971237112,-0.0029912554,8.6598573083,7.1880146093,3.8425570094,0.0326379172,9.971950234,0.3062575309,10.3793843965,3.6752929512,4.1911505738,7.7003052189,11.6731999149,4.31937024,2.5626326145,0.6022349294,-0.0281637234,6.4967614149,5.7679407354,6.2203022946,0.0546663492,7.0130360954,3.4087839695,7.2601617306,10.9504985229,6.476779358,6.6682924006,5.5332982539,5.4089777565,-0.0259348362,3.9082130871,-0.0346086072,4.9097769677,8.1216132181,0.7062870686,0.0684657034,5.5478685201,1.1528074523,9.6210502193,3.5543232794,5.4851213424,-0.0313260425,5.8505629878
ACH-000093,PANC0504,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,7.6687330777,-0.0110509304,2.7356434601,0.5954496481,6.7641262632,5.7137689759,0.2183052068,8.35836751,0.5057839213,5.8971953189,5.5586906932,4.2113115665,7.8621890858,5.0838619146,8.5533243492,0.0030895255,9.3335787519,7.5709784813,4.2968087771,0.2275483905,8.8097815746,1.664966541,9.4177310832,6.9967700362,0.3499471005,8.620015642,11.0198103665,2.3395173815,1.7845373303,1.6675047135,0.0843138961,2.8504388803,5.4988724491,5.1421624255,0.0336433545,7.5291099158,0.9475027525,8.8694502686,4.7224130304,8.1017379015,7.0174302229,5.9529482193,3.9891572314,0.0364293262,0.6880439051,-0.0083056744,5.5325498758,7.98397471,0.956113492,0.0371158874,10.801605759,1.2072224901,8.4197777901,1.2251117273,1.5482652463,1.3139015758,6.037864533
ACH-000819,LN18,CNS/Brain,Diffuse Glioma,Glioblastoma,,,6.1868573923,0.0652209075,6.8145825758,0.658255931,3.8656040274,5.6809046316,0.0932410094,7.9541986913,2.5728030263,0.5073122969,5.5507352937,4.5685508677,10.145952095,4.7799172744,9.0391841781,-0.0029912554,0.230797923,7.8843629022,4.9601245498,0.2328366951,11.4071889126,7.504510161,11.1254486571,0.0168831536,4.6418672656,1.588580083,9.7183978878,5.2151049755,9.9126840773,5.2698311488,0.0736345332,6.9373339091,5.7078778956,3.8979903005,0.6318966615,7.6618998009,3.0196496361,6.6046033233,11.6163056467,0.8212730541,4.3351476144,5.4387161442,6.3124958882,-0.0125188352,3.7574334877,-0.0346086072,5.487816164,8.0817923523,0.1158970453,0.0015342959,8.2978696498,0.0745621496,5.8425968369,2.705819135,6.2545631373,0.9032168895,5.5153934817
ACH-000595,LN229,CNS/Brain,Diffuse Glioma,Glioblastoma,,,7.2897462738,2.6722118019,5.6988776612,1.2050017961,5.3194856099,5.2948425418,0.1047519119,7.6291539546,0.3333247551,0.3608475235,4.8538893339,4.2147640355,8.7484411323,5.6769733685,9.1510681141,-0.0029912554,0.041221339,7.6849285714,2.8194654536,0.1736664915,10.6275054504,10.3107534758,10.8815631252,0.0668708204,5.398210053,-0.1017860479,11.4970733147,4.5343108144,11.4314128155,2.2152287641,0.0363635878,7.3532094494,4.9847646318,4.4616669412,0.2758334079,8.4369150374,2.8475135844,6.4115034402,13.2587566139,-0.0844609675,0.7430303956,4.3545721224,0.6109670365,-0.0259348362,7.5677510972,-0.0346086072,4.7610542622,8.3779982569,0.1289230513,0.5594464178,4.7806113518,5.092451162,5.4136794696,1.5619038952,6.5545492827,0.1492503674,6.2055796117
ACH-002499,UACC3199,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,HER2+,,6.079397781,-0.0110509304,5.8436665226,7.0191408066,6.0170611336,6.7989436109,9.4009560566,9.5215654004,0.5715921721,4.6968164949,7.2809646567,5.6319773353,6.9174820484,6.9054319806,9.0519014327,0.0349317348,7.5329251966,6.7598434951,4.1286515655,0.3838735702,10.9807990059,3.2435637421,10.8244102866,0.1781286556,5.492000155,7.7051934907,10.6175812247,3.3391471209,8.7221309978,3.7550301265,0.1168528341,6.9796775518,5.8804196945,4.7201308973,2.7799715032,7.496175098,4.167330495,6.345167767,5.2304261928,6.7824275799,8.4477442559,5.4188625498,5.9925440654,0.9550973288,1.8351670225,-0.0083056744,5.1899660893,8.8224096567,5.8557593765,6.5693529048,5.1775187943,1.5113969499,7.7674331495,6.0777478975,5.3927891174,3.4242982108,7.0973557212
ACH-001683,UACC3133,Breast,Invasive Breast Carcinoma,Breast Invasive Lobular Carcinoma,"ER+, HER2+",,4.5169499501,-0.0110509304,6.4273570704,4.9972892922,8.8233516918,2.7520609227,3.3539163196,6.7758801233,0.2062021356,3.3166800162,4.8504712961,0.9852727923,9.7410101529,7.7089228552,9.2169047431,1.4700209838,7.8082703598,7.5099062378,2.7498729982,0.288581203,9.3628837857,-0.1836269635,9.3748566712,5.3498579841,3.9878581514,7.9712283269,9.6562804562,3.5689753397,0.9804624431,1.0050075727,4.2854193716,1.3516021936,3.7526054991,4.7942021013,0.2198489959,6.8019707106,1.7605624271,7.2265047401,9.4896352364,2.2008299377,9.9456720931,4.8585513665,7.2359535437,1.2421209042,1.6526432331,-0.0083056744,4.4473770107,7.0884682709,6.6311648067,0.0371158874,4.7019925123,0.3124700647,7.344197922,1.9745074123,5.3440017023,0.3159915822,6.7203976581
ACH-000437,SW1088,CNS/Brain,Diffuse Glioma,Astrocytoma,,,6.6175374482,0.0365521839,8.3831715377,2.0885027423,3.65068392,5.6959785909,0.969431298,8.3225804285,4.0399170251,1.3511416431,6.1633813171,5.3460933928,9.4985475466,5.5172876754,8.9375590582,0.0104927311,1.6470799839,7.9636813939,4.8863325925,-0.0681999165,10.1380394418,9.3843112519,10.4746823096,1.1145388049,4.7851595483,1.3398975022,10.5758928615,4.7527433019,11.3371339764,5.5683094752,0.8296993292,6.9096983118,6.4113774102,5.401451131,0.3284450745,9.1621579945,2.4287024387,7.227822097,13.0393484419,0.733004387,6.6954807671,5.1732124772,4.7369225929,0.1025715911,5.1119758729,-0.0346086072,1.3520013637,8.050169185,0.3111465273,0.4243041733,5.3264858603,0.1978680137,5.6426123603,6.8358378626,5.9938473758,-0.0588731153,6.086864589
ACH-000178,HS766T,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,5.9883499755,0.007315726,3.2915601962,0.0086927265,4.0546994181,7.0109791964,7.4079866823,8.1842987498,5.5086359699,7.6475376286,5.2042725111,5.0606752272,9.3101032494,5.2123671113,8.6926158791,-0.0029912554,2.3152605534,8.4668973285,3.5997905046,0.3179633574,10.3149123796,5.491951251,10.2737585952,0.9741657467,-0.0055991588,1.4941145327,10.4904254301,3.8565060311,4.0780273054,3.9172922768,0.1908549582,8.632938594,6.0177840315,3.920488793,0.7271858624,8.2734447689,3.1452631272,5.5722451723,10.7117711745,1.433770677,7.3467409922,6.5821795858,5.4814535878,0.0269463328,4.1776034557,-0.0346086072,4.8929500535,7.7705358485,0.1798587131,0.4543827413,11.9280459873,0.0086766741,7.9285083566,4.6364445586,5.7046704987,1.1881576795,5.4222763932
ACH-000883,SW1783,CNS/Brain,Diffuse Glioma,Anaplastic Astrocytoma,,,5.8957554276,0.0652209075,6.6627000841,2.9424087067,5.2565448667,5.6264855464,8.1236715479,8.2903840306,6.6122367671,2.1880525867,5.6878867592,4.7750978746,10.4488261405,6.5678038423,9.009515828,-0.0029912554,-0.0380296616,7.9494305541,4.2454144179,0.048887425,11.1208444695,8.1417782002,10.4055713845,0.0790936569,4.9730570709,0.4795494537,11.1896389161,4.8385182181,11.898421753,6.5920368437,0.0736345332,7.3068438113,5.8451097369,4.90212098,0.7871478244,8.2814605431,1.6868767289,5.3627942494,13.1731228448,0.1855088989,8.0339551364,4.8352261265,3.4430960337,0.0398487946,5.127379366,-0.0346086072,3.2945580429,8.0683301647,0.0760828168,0.0943664344,4.4494114578,-0.004872828,6.4027979416,7.4348486023,4.6252173203,-0.0728268341,6.5878913169
ACH-000067,HS683,CNS/Brain,Diffuse Glioma,Oligodendroglioma,,,6.1357951578,0.0220063236,7.4561077808,1.2212119598,3.767417187,5.0841574052,0.5838633814,8.1602543395,7.8328433519,4.5040381465,5.9989963642,5.4710724319,10.8628826148,6.1295663559,8.5807256692,-0.0029912554,0.3050514021,7.6765147016,4.2668540748,0.048887425,10.9379665986,10.2241053536,10.9360287829,0.1032236664,5.1089704313,1.1104963869,10.8256463067,4.7903460108,11.0658928064,6.5504864934,0.2131130656,7.5475026715,5.9949040877,4.6161066528,0.187111787,8.546917832,3.0598899511,6.6685780659,12.3404371191,0.1332991061,6.8928420115,5.2215662207,4.9846299331,0.1025715911,7.1456612933,-0.0346086072,3.7782369945,8.3321727372,0.5419757308,0.157094414,4.1243993472,3.3028285844,6.4849027358,6.6378321305,5.3092805708,0.3004174274,6.5786460542
ACH-000075,U87MG,CNS/Brain,Diffuse Glioma,Glioblastoma,,,6.6829539094,0.746656794,6.8698500277,4.2082687699,2.1672516044,3.8887228235,-0.0149361371,8.0650106469,3.6427999646,0.3608475235,4.9237800911,4.896244976,9.3374135706,5.0603224959,8.8519656313,-0.0029912554,0.3833432563,7.5132126345,3.7388617758,0.0162343834,10.7927472436,11.0376155237,10.6761060978,-0.034956324,4.7200735454,1.2125382529,10.9877057463,4.8276436326,12.5402788037,4.8519793912,0.3593243898,6.2696774602,5.2435713263,5.4326518568,0.0921039106,8.2853487973,2.259056276,7.0119145417,13.4082939928,-0.0599200097,2.1967019944,3.538193633,4.8420646541,0.0269463328,6.1945308523,-0.0346086072,4.9011615912,7.5697034536,0.1418300966,0.0684657034,2.8431120415,-0.0185519923,4.9776823883,2.5976376404,5.2125819152,-0.0177285933,6.1212742676
ACH-000389,H4,CNS/Brain,Diffuse Glioma,Astrocytoma,,,6.6642641658,1.94291385,6.2004367508,2.0970529023,4.4629124892,5.5737210777,0.4208357346,8.4554347866,2.1984289141,0.3085645018,5.9755249035,4.5165022536,9.6062512816,5.1959710981,7.6665565709,0.5005254643,0.3757008364,6.9807567631,4.0755061779,1.3197118386,10.0146851751,9.4001026338,9.7237961286,0.3034941391,5.1759490896,0.6555590656,10.3369053874,4.4440520115,9.7289403016,3.5414073939,0.1098934717,7.2785515519,5.7718738284,4.8656818695,0.1043544574,6.876670511,1.7026654354,7.7987450127,11.1669573634,0.1118716773,6.3068881363,4.2483170193,4.7942706236,0.4563165355,5.1299313663,-0.0346086072,0.3478237098,8.4498219692,0.1798587131,0.5221482207,3.4082652525,1.2967379596,4.8080351887,4.3244137308,5.5671184555,-0.1592095275,5.7816825213
ACH-000040,U118MG,CNS/Brain,Diffuse Glioma,Astrocytoma,,,6.3111013224,0.0220063236,5.2985663224,1.5662090857,4.432111569,4.9581702581,0.1161672871,8.5764048436,9.3946453654,0.3710829349,5.5363318341,5.3566595685,9.5828609407,4.5505018866,9.0393190139,-0.0029912554,0.0021350277,8.0761814979,4.2809767216,0.3040632035,10.2822121517,10.4397623018,10.7636553865,-0.034956324,6.0757363287,0.7464149765,11.1081729803,5.1069556614,12.0837967016,6.7224929594,0.3493953066,7.3483405101,6.9448004031,5.1519645536,-0.0101494248,8.4274426734,2.6498759117,6.741129315,13.0260168711,-0.160706021,0.7148296241,6.1566979778,0.0911031068,-0.0259348362,5.8355573745,-0.0346086072,6.4406377232,8.1129610961,0.0760828168,0.0420762506,9.2003663925,0.1375442204,6.37803287,3.8010439269,5.5395552869,0.1246700265,6.7055229324
ACH-000055,D283MED,CNS/Brain,Embryonal Tumor,Medulloblastoma,MYC Exp,,3.3860795188,0.2007649193,5.8223304357,4.5034465095,5.3688141126,5.5718789541,1.6235631227,5.8975696099,1.3487174311,1.0386427053,5.5812003859,0.3181229753,4.8762739818,4.1458560006,8.8094671451,0.0104927311,0.7694121175,6.8149240028,4.3496384276,-0.0003261245,8.6657935481,4.7589517066,8.9216201297,0.0421001581,5.3864446652,0.3071494812,7.6053479713,5.0968093085,9.4854484,1.2350744301,0.0363635878,5.4244042165,5.0100076996,4.9197730771,0.1404488022,4.5467249637,2.4750181259,8.1608858441,3.5514042636,0.2457531679,0.6788135068,3.3284535724,4.2631962276,2.3488209809,1.2394910966,0.253590934,4.874526457,5.9035483726,6.9961458407,3.6757686728,2.3958056481,-0.0463094036,5.484419016,1.5531252687,5.7408168286,-0.0869034947,7.5181112263
ACH-000211,DAOY,CNS/Brain,Embryonal Tumor,Medulloblastoma,MYC No,,6.2086398347,0.4612839464,7.2446107826,1.2265731608,3.3998366981,7.600927555,-0.0658880666,7.9552820852,0.37532252,2.0431576464,4.757528185,5.0856070485,8.7625820917,5.5442348527,8.3995221502,0.1013009184,0.5891375578,8.265944186,5.1969735112,0.2328366951,10.7026030259,8.548905589,10.2368490931,0.0912106666,4.992644274,0.5196535517,10.4390526159,4.7109396279,11.8317273121,3.7497404458,0.0858305589,7.049382359,5.6832930894,5.7883995802,2.4261618285,8.5746844088,2.7777676414,5.4830955091,11.2413315819,0.1010368253,7.1972363515,5.3914177143,4.678109102,2.4578111263,4.9888971987,0.0241671899,3.7985097372,7.2279844478,0.5516229468,0.1323397943,5.3338875996,2.3726141806,7.9148715088,5.9363372899,6.3267777579,2.0886032417,6.0400391228
ACH-000095,D341Med,CNS/Brain,Embryonal Tumor,Medulloblastoma,MYC Amplified,,4.4579268426,0.3007893855,5.8997672018,0.7882998452,5.2836989627,5.8836758095,2.0872116,5.8790673982,1.2328373961,4.0903199298,5.273593101,0.2833662714,2.1177240003,5.1934932249,8.1143386055,0.0030895255,0.9147278527,6.6001805515,4.8112406129,0.258452759,8.6986401836,3.3989884983,8.9730996405,0.1781286556,5.422230481,0.5866347566,6.9160082232,5.8874080273,9.3480426344,0.6779349391,0.1006631186,4.8063786775,5.4755541644,4.8448648249,0.0499923285,5.0433209989,3.3763888431,6.5786519442,1.7711293265,0.4351037903,1.2289620018,2.1222403522,4.3964149371,1.5512504763,0.563649879,-0.0083056744,3.6956901737,6.5476340001,6.6565264835,1.6028665434,2.039986721,0.1080206423,6.3707072227,1.9529700727,5.6540338149,0.3784664164,6.5277025089
ACH-000354,CAPAN1,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,4.8977629931,0.007315726,4.8579008857,1.9118031928,6.6400178847,5.8224201389,-0.0024876828,8.0178073647,2.0624660877,7.3445375954,5.818467249,3.6458940906,6.4454788568,6.0149962764,9.1262053332,-0.0029912554,7.9968721139,6.9932706355,4.2082394409,0.1886497874,9.7948716798,0.3479380944,10.0222624768,5.823279313,2.2831294142,7.3386085834,11.1744924831,5.0323096256,2.0838544507,0.0664398169,0.0363635878,5.9596765811,5.2590379571,4.5341456418,0.7499868456,6.9451066522,2.3212004932,8.3303924609,8.5635197922,6.0625405164,6.3019847663,4.0899525702,6.2287004641,0.0398487946,1.3563895479,0.0241671899,4.7217620277,8.5565364702,5.119617264,2.3220365337,11.8403938876,0.3330358922,7.6911645853,2.4260437713,4.6741624648,3.38542603,5.2749575211
ACH-000107,CAPAN2,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,6.7358226128,0.007315726,3.0812460152,3.6922870042,5.9464117327,5.0709514152,7.774893494,8.4153396756,1.0197334045,6.9724882994,5.051103287,5.0140625308,7.2704793445,5.1197697285,8.5967757067,0.0104927311,9.1779952672,7.883509925,3.5430663306,0.048887425,9.8496290734,0.5041887576,10.4381621119,2.0787832028,3.234172791,8.0710950466,10.4051652675,4.7587084225,4.6203862115,1.1516404147,-0.0019774819,3.6688955335,6.4756191373,5.7269473287,3.5599686679,6.746231603,3.5651273335,7.222606628,8.2166846343,7.6795214864,1.4038908823,5.3966068949,4.0501914418,-0.0125188352,4.0379068535,0.1970649633,5.612614526,8.5817850438,5.5925526106,0.0420762506,7.4523471875,0.2443586728,7.5987602395,5.0013509097,6.4852492296,1.3223938195,5.9529809175
ACH-000464,CAS1,CNS/Brain,Diffuse Glioma,Glioblastoma,,,6.5219795449,0.0365521839,6.9171929158,3.7919041849,4.4855615807,5.8377003063,-0.0149361371,7.3219745878,2.8559322494,2.0878428959,5.5581846769,3.3754924408,8.1204270895,5.0412766849,8.5756573761,-0.0029912554,0.2559722272,6.8768117622,4.4982589187,0.2035044698,9.9425295185,8.6902986417,9.5306166574,0.126944673,4.6112274347,0.0692692226,11.0004458108,4.184668746,11.2886140118,5.8918337064,0.2777444937,6.6490152064,5.1740089781,4.2790615152,3.2701133862,8.2130615414,1.819927685,6.0040327389,12.1845133717,-0.0120618755,6.5481416147,3.8089645692,3.847124048,0.0139192075,5.1268684465,-0.0346086072,3.0044364604,7.5367033471,0.089479236,0.1071391214,2.7076029856,0.6754628675,5.2965780013,5.766816124,4.3609243144,0.087075571,5.5847066491
ACH-000609,SF126,CNS/Brain,Diffuse Glioma,Glioblastoma,,,6.6502379401,0.2641391495,7.8819489269,0.0086927265,1.9660859159,2.4071919327,-0.0274982776,7.9625754612,1.1843831506,0.3710829349,6.0361801975,5.323185539,8.9839526261,6.1351537627,9.3925324376,-0.0029912554,0.1435935574,8.1186584506,4.5699322946,0.1433050134,10.8552197528,9.1895218405,10.9083959535,0.0790936569,5.3003461473,0.1930365486,11.7850216303,4.6099327583,11.3605868699,4.7757549386,0.0736345332,8.0614314455,6.1405908269,4.4250478662,0.3489252517,8.7581184245,2.3911477482,7.0776290017,13.1814894539,0.1855088989,7.3687189059,4.8022926025,0.2230566114,-0.0259348362,4.8264305197,-0.0346086072,5.08892021,8.3810526796,0.2997026458,0.0420762506,4.6027718827,2.8469379884,7.34744564,7.132519951,5.5192336312,-0.1444841639,6.3049129168
ACH-000776,ONS76,CNS/Brain,Embryonal Tumor,Medulloblastoma,MYC No,,5.686760046,0.0220063236,4.6161497959,3.8487029613,2.4427954022,5.0160558428,0.7149668057,7.0285702288,7.9501745654,7.0396921486,5.3867850415,5.1140370677,8.486103147,4.7818341672,7.7890738061,-0.0029912554,1.5580177994,6.9475539658,4.1231710218,0.048887425,9.4659768351,7.0725609797,9.6690696832,-0.0887901104,4.1001942373,0.6770319398,10.1022740452,4.2073825545,9.7165390612,4.2052406311,0.0613261002,7.719299147,3.6167981686,4.2171522158,0.0419513199,6.0450558046,1.9050571196,5.6212394029,11.3128755062,3.2911993954,5.5280260642,4.7720918544,4.3023140946,0.0007649863,1.4295667793,-0.0346086072,2.9387320955,7.0578991926,0.9068085546,3.2796802954,3.5935538015,4.9636562336,5.5868295286,1.1903411584,4.2874039627,3.1407490752,5.9296098423
ACH-000622,KNS42,CNS/Brain,Diffuse Glioma,Glioblastoma,,,6.0043056617,0.007315726,0.3384194151,2.0151050501,4.9277523164,4.9682783715,6.3296496235,8.4401714745,-0.0819256515,3.5859872398,7.0253690527,3.4238696209,9.6937210242,5.682851322,8.8991800891,-0.0029912554,0.1965403978,7.4461412071,4.4626335049,1.5312854429,10.5456876003,0.4665916185,10.2546344563,0.0041021891,5.1766490307,0.2512047859,5.1964579675,5.2347816879,12.7062336166,1.6300982141,0.145193911,7.4763332468,5.8602023662,5.0873140369,0.0161538797,6.9130072818,2.3886118912,6.639354899,9.6384780307,0.8408944677,1.9252607041,2.5115954216,4.5301420894,-0.0259348362,2.0696421853,0.0823639056,5.1133385389,7.9035330599,2.0620158281,-0.012245121,6.3949674591,8.2669416006,8.5588458632,6.4292347873,6.0890986294,0.4076852632,5.1597000536
ACH-000445,KNS60,CNS/Brain,Diffuse Glioma,Glioblastoma,,,6.9189415729,0.0933435269,6.9308500325,0.1207575714,4.3111460662,6.3327528004,-0.0149361371,7.5580813987,0.1522968122,5.2088454173,5.0650366984,5.3748905485,8.510643211,6.0143896151,8.6557971036,-0.0029912554,1.0260531265,7.7618842221,4.0395507478,0.0649857724,10.6050069125,10.3751461552,10.2458868273,0.2069382095,4.0713115001,1.8750082803,10.9563422734,3.5119255254,12.0264001016,3.6510932923,0.3089238601,7.7741491552,5.4266330221,6.085513544,2.5360232783,9.500988029,1.8523942083,6.3595496706,12.0276415616,0.8343837487,5.2450316472,5.348879659,4.3434494249,0.0269463328,6.9929418651,-0.0346086072,5.3004262199,8.1829431008,0.7570701956,1.5150111986,3.6876222251,2.176566311,5.6484482088,7.9983808093,5.6903097179,1.2868881219,5.5743456058
ACH-000479,KNS81,CNS/Brain,Diffuse Glioma,Glioblastoma,,,6.9684125351,0.007315726,6.7205488539,3.0908241929,4.5715434377,6.3442247995,0.4208357346,9.2987869992,0.4261976962,2.1493938064,6.8869239535,5.0159717327,8.8907181102,6.5750651845,9.4306359558,0.0104927311,0.678955846,7.2442521588,4.4946130076,0.1585523355,10.3866214632,8.0751041857,10.389735438,0.1032236664,5.4762991308,0.6190557272,12.046576826,4.0489746115,11.7232697655,4.2375650069,0.5177170843,8.4007672486,6.063751822,4.6715148795,0.5293173615,8.3614824595,2.1565658254,6.1700760932,11.2382873913,1.303375248,8.3764737657,5.0305401767,6.6886680387,-0.0125188352,4.2965913196,-0.0346086072,3.9934660517,8.3767309986,3.3004262702,3.5274199449,4.0335501628,6.3626046181,9.1922183978,7.7970457094,4.5898829851,0.4885982811,6.3522940915
ACH-001605,NO10,CNS/Brain,Diffuse Glioma,Glioblastoma,,,6.8554248275,-0.0110509304,6.9111564089,3.1962931864,4.9719684161,5.3106166073,8.0517331706,8.9566420899,1.3782377607,2.1574918694,5.7182421549,5.9196216265,9.5320977762,7.6889140483,9.2878739775,0.0030895255,0.7919932614,8.2111620482,3.9039635663,0.0717675349,10.6596479834,3.4528996808,11.0714573823,0.1781286556,5.6294593012,0.531188222,11.4565957556,3.7562274692,10.8340495525,3.8740787229,0.067801992,7.2709533601,5.9712215867,4.5824719639,0.0336433545,8.8574010961,2.6780199851,6.6439677694,11.7535070254,0.8819949574,4.4421683768,6.1442050447,3.2582777428,0.0364293262,1.6797155962,-0.0083056744,-0.2494830127,8.1933803943,0.0573055261,0.0371158874,5.390663536,2.5420790406,7.3815767033,10.8252297308,5.516161077,0.4145386636,5.7877446267
