depmap_id,cell_line_display_name,lineage_1,lineage_2,lineage_3,lineage_6,lineage_4,RHOA,RAC1,ACTN4,CLDN7,EZR,LGALS1,FLT4,NOTCH3,MYH9,EGFR,ALDH2,VIM,FSCN1,NF1,CFL1,ECM1,TAGLN,CDC42,YAP1,IDH2,CDKN2A,BCAR3,PGR,PTEN,SMAD4,BRCA2,SOX2,TP53,CDH1,MMP9,CEACAM5,BMI1,MTDH,MMP2,VEGFC,ERBB2,MKI67,PFN1,GSN,S100A4,ESR1,CD44,CLDN1,POU5F1,OLIG2,CD24,ANXA2,VEGFD,MMP1,STAT3,ANXA6,IDH1,LGR5,EPCAM,BRCA1,PROM1
ACH-000934,MDAMB361,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,"luminal ER+, HER2+",,0.8269419711,1.1479055965,0.7967212722,0.7862461758,1.1002977636,1.114922168,0.8231703937,0.8159162619,1.114922168,1.1806153463,1.4993019892,0.7673533679,1.1479055965,0.7744509702,1.1310431734,0.8437111076,0.8300303531,0.8077854135,0.8300303531,1.1456695644,0.3593779425,0.8152955242,0.8300303531,1.1528517478,0.8046648956,1.0857553036,1.0940654146,0.7862461758,1.6559728273,1.2305753509,0.7967212722,0.7681239295,1.4998549652,1.1937179509,1.1207076632,4.6297362263,0.8045243546,0.7862461758,1.2099949279,0.8437111076,1.1002977636,0.8090708783,1.0940654146,1.1249953201,0.7363037733,1.4114959605,1.1331179155,1.1408918192,0.8300303531,0.4923878268,0.8231703937,1.0881511737,1.1668863053,1.1414146617,0.7916095926,1.1747379751
ACH-000876,MDAMB415,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,"luminal ER+, HER2+",,0.3451525385,0.9569808762,1.1047408637,0.9516058197,0.6429297435,1.2681883246,1.4683155037,0.6721541315,1.2681883246,0.9569808762,1.2678956376,1.1836118126,0.9569808762,0.9516058197,1.170246946,0.9893733882,0.6478285704,0.9893733882,0.6478285704,0.9719776194,0.9042734431,0.9893733882,0.6478285704,0.650960541,0.5402713183,0.9376503845,1.5512766552,0.9516058197,0.9613135672,1.2964557809,1.1047408637,1.1836118126,0.6603890024,0.9613135672,0.9061250069,0.9516058197,1.5699373631,0.9516058197,0.6625035085,0.9399715522,1.2533957445,1.170246946,1.5512766552,1.2855921278,0.7975135854,1.2494896924,0.9719776194,1.2114828652,0.6478285704,0.9516058197,1.4683155037,0.904847142,1.2678956376,0.9653600304,0.9516058197,0.6430888584
ACH-000573,MDAMB436,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",Basal B TNBC,,0.9897924893,2.5466064073,0.6404553943,1.6316820944,1.0996237713,0.6393203847,1.8075129707,1.8768261242,0.6393203847,1.3095934398,0.6335893542,0.8326083892,2.5466064073,0.6024038936,1.3340141783,1.8929049899,0.6501610345,0.6354374394,1.1220873591,1.2998669848,0.6813925127,0.6597731625,1.1220873591,0.649190143,0.6722249522,0.7643493046,0.6373942899,1.6316820944,0.6557119079,0.6618008272,0.6404553943,1.4274804625,0.6514800927,0.6557119079,0.6533826269,0.6309160686,0.6471531167,0.9895036952,1.294938875,1.2818167257,1.0391003589,1.4507923066,0.6373942899,0.6117995708,1.2860234948,1.2113619493,2.0377682685,0.6650787126,1.1220873591,0.6309160686,1.300537501,0.6691511345,1.3164201367,1.2708572609,0.6309160686,1.290915886
ACH-000910,MDAMB453,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,HER2+,,0.9627105463,1.0019093616,0.9200326721,0.4592972339,1.0010256903,1.3884305359,1.0225142861,0.9321073348,1.3884305359,1.0779341142,1.0112193673,0.983876405,1.0019093616,0.9040265197,0.9947652389,1.4038910708,1.0129486215,0.951497651,1.6079393607,0.8254581622,0.5221419581,1.0121211572,2.2170018898,0.96993569,1.062671728,1.4110234847,1.5180644056,0.3427545665,0.7622647145,1.30059159,0.9200326721,0.985439359,1.6769945496,1.2846550276,1.0326626272,2.1797353764,1.0360962278,0.4592972339,0.9475690616,1.4038910708,1.0010256903,1.0280147753,1.5180644056,0.9264891588,0.9715451851,1.0220055281,1.4649444913,0.7732468734,1.6079393607,0.4665578883,1.0225142861,1.3654116818,0.9982817797,0.9908983684,0.4665578883,0.7811935811
ACH-000849,MDAMB468,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,Basal A TNBC,,0.7753663337,1.5261872719,1.5002500729,0.7450411419,1.0023893557,1.0777563032,1.701694432,1.5083183917,1.0777563032,35.2776364362,0.7869435198,0.7945671202,1.5261872719,0.7247749509,1.4815537834,1.4083871799,1.5631194175,0.8843961947,1.5631194175,0.7387535177,0.7969504869,1.6085814631,1.5631194175,1.1771547573,0.0751568528,0.7731161069,0.7783343858,0.7450411419,0.7756297255,1.1652495858,1.5002500729,0.8007573276,0.7902012316,1.4102539717,0.9555531325,0.7345293278,0.7763537072,0.7450411419,0.7473546874,1.4083871799,1.0023893557,2.3523406555,0.7493070861,1.6906909895,1.4961647021,1.5389677506,0.7387535177,0.6462548018,1.5631194175,0.7441915941,1.1333975587,0.995967106,0.7722249112,1.3750699399,0.7441915941,0.8140814215
ACH-001819,MFM223,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,"luminal ER, PR+",,0.7580763172,0.9268951139,1.3223407606,0.8872859322,0.8394248047,0.8010365627,1.5901755027,0.9481814014,0.8010365627,0.8641424147,1.2222699895,1.2445118781,0.9268951139,0.9011954908,0.9139258346,1.5259302306,0.9025764241,0.974940446,0.9025764241,2.3462748092,0.4453967697,0.9720679025,0.9025764241,0.8158399162,0.6666987836,0.9523032755,1.6650413431,0.8872859322,0.8252802383,1.7493803574,1.3223407606,1.2445118781,0.846089391,0.855903469,0.4439121188,0.9037589911,0.8158721502,0.8872859322,0.8937548062,1.1568565647,0.8070902993,0.9139258346,1.6650413431,0.9181087779,1.2921987638,0.8314255568,1.7085529983,1.8401903412,0.9025764241,0.9037589911,0.4680751241,0.8786551743,1.2286622476,3.4134674624,0.9037589911,0.7646826256
ACH-001125,MOGGCCM,CNS/Brain,Diffuse Glioma,Anaplastic Astrocytoma,,,1.1084356367,1.7500898594,1.2846853034,0.7899849095,1.3342333427,0.7441900466,1.1696119852,1.0996283445,0.7441900466,1.7500898594,0.8253208542,0.760628552,1.7500898594,0.7318018663,0.7053606503,1.0598109951,0.7198763363,1.2172816399,0.7198763363,1.1047845122,1.3246295982,1.2657723865,0.7198763363,0.760628552,0.7502721959,0.768571295,1.1084356367,0.7899849095,1.0218114449,1.2795956561,1.2846853034,0.760628552,1.0765990071,1.0218114449,0.6464335584,0.7248055964,0.760628552,0.7899849095,1.288664758,1.0598109951,1.3342333427,0.7053606503,1.1084356367,1.1493578119,1.4838929317,1.3342333427,1.1047845122,0.6624805483,0.7198763363,0.7248055964,1.1696119852,0.6486764643,0.8253208542,0.797493685,0.7248055964,0.6464335584
ACH-001126,MOGGUVW,CNS/Brain,Diffuse Glioma,Anaplastic Astrocytoma,,,0.8391368408,1.4903250225,0.8106280485,1.1170912208,1.1475133994,1.0585753758,0.9026521271,0.8106280485,1.0585753758,1.4903250225,1.0069457785,0.8155306479,1.4903250225,1.1170912208,0.8399084571,1.2062283095,0.8399084571,1.368282382,0.8399084571,1.0163547144,0.576611294,1.368282382,0.8399084571,0.8155306479,0.8804481801,0.5680851122,1.0994705795,1.1170912208,0.8861230775,1.2126069531,0.8162601888,0.8155306479,1.2378856059,0.8775705397,0.8155967887,1.1170912208,0.8079612456,1.1170912208,1.053569875,1.2062283095,1.1475133994,0.8482938454,1.0994705795,0.5560956666,1.0560630717,1.1631603529,1.0163547144,0.5501321033,0.8399084571,1.1170912208,0.9026521271,0.9786622794,1.0069457785,0.9786622794,1.1170912208,0.8212093735
ACH-002164,MZ1PC,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,0.4826673018,1.5081197623,1.0064210482,1.1335578347,1.1832410421,0.7294682037,1.0959864789,0.7995105632,0.7294682037,1.2749441058,0.9524121959,0.9936991252,1.5081197623,1.4469709921,1.3425483074,0.9786934843,1.7818723641,0.7276950993,1.7818723641,1.219970278,1.0693662129,0.7540593585,1.7818723641,0.9936991252,0.5047556291,0.7492686529,1.4740944852,1.1335578347,1.0013213176,0.7088650962,1.0064210482,0.9936991252,1.0447769692,1.0140895104,0.7517386053,1.4469709921,0.9936991252,1.1335578347,0.7715641411,0.9786934843,1.2110378869,1.3425483074,1.4740944852,0.8725138878,0.7457722392,1.2110378869,1.2024650815,0.3467072716,1.7818723641,1.4469709921,1.0959864789,0.9887741968,1.4326041238,0.7483873095,1.4469709921,1.2419877982
ACH-002179,OCUBM,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,,,0.5770211079,1.7746038457,1.0903059307,0.6565701197,0.4635307649,0.9337233068,1.2590407692,1.0903059307,0.9337233068,1.1868026061,0.9735662088,0.976234742,1.6645878363,1.1261523393,1.0223597897,1.2788171526,0.6961378869,0.9479875386,0.6961378869,1.0945910762,0.603985994,0.5983049898,0.6961378869,0.5868489017,0.5942010254,0.6598714936,1.1735570686,0.6565701197,0.4922938046,1.2980194488,1.0903059307,0.976234742,0.7429654356,1.4619682701,0.921678179,6.6427609604,0.5868489017,0.6565701197,1.2953320762,1.2788171526,1.0906294365,1.0475020011,1.1735570686,1.3106086876,1.6994595221,5.4108190682,0.9496988423,0.4790648935,0.6961378869,1.4800008455,0.5650079217,0.8838883197,1.0848450536,1.1533560876,1.4800008455,0.921678179
ACH-001376,PACADD135,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,0.9955536711,1.7098822758,0.889888816,0.8581989256,1.0114198514,0.85354552,0.9782817951,0.889888816,0.85354552,1.7393183314,1.1525593158,0.9957786578,1.7098822758,0.9443116669,1.2971173447,0.9946631954,1.2971173447,0.6204216775,1.2971173447,1.2446637102,1.1e-09,1.0181979034,1.2971173447,0.6549869193,2e-09,1.0078172115,0.9955536711,0.8581989256,1.2527104584,1.3232686617,0.889888816,0.9957786578,0.9977712466,1.2527104584,1.0456369296,0.9516902527,1.0191624295,0.8581989256,1.2378015211,0.9946631954,1.0114198514,1.2971173447,0.9955536711,0.9982181217,0.6538959532,1.0114198514,0.6843052875,0.606063557,1.2971173447,0.9516902527,0.9966224654,0.9868016274,1.1817779615,0.9761697834,0.9516902527,0.9859025788
ACH-001378,PACADD159,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,1.0056498005,1.6311313924,0.8895040011,0.7933360428,0.5901820713,0.8709464966,1.1466149542,0.9907328542,1.0026846906,1.0535764476,1.0969547386,0.414670695,1.779464313,0.9309663969,0.914539254,0.9443666505,1.2793491083,0.4618835274,1.104257017,1.0470395947,9e-10,0.5220912916,1.104257017,0.9336178179,0.5214460858,1.0931360744,1.041588915,0.7933360428,0.7880270184,1.1998765658,0.8895040011,0.5337403551,1.1441189089,0.9328008446,1.1241503482,0.947037199,1.2454775354,0.9965520056,1.1519020141,0.9443666505,0.4628725778,1.2566718732,1.041588915,0.9670879473,1.0635596873,0.5376719074,1.0470395947,0.5200499126,1.104257017,0.9190944298,1.2950277388,1.0761006332,0.9878267897,1.0797041101,0.9190944298,1.1241503482
ACH-001380,PACADD165,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,0.6993240374,1.0386834181,1.0160849331,1.3334289917,0.6946455881,0.9052982056,1.0349542536,1.0160849331,0.9052982056,1.0386834181,0.9681604061,0.6883384476,1.0386834181,1.3312753525,1.6425838288,1.3786296991,1.6425838288,0.6769602365,1.6425838288,1.0038905592,0.6789974211,1.3786296991,1.6425838288,0.9942950983,0.6830149206,0.6942186363,1.0330327555,1.3334289917,0.9992856205,1.3568253222,1.0160849331,1.0186758157,1.0336752464,0.9992856205,0.9763964805,1.3312753525,1.0428242232,1.3334289917,0.6789974211,1.3786296991,0.6946455881,1.3402730995,1.0330327555,1.3711752749,0.6765024199,0.6946455881,0.686785745,0.3079561831,1.6425838288,1.3091605189,1.0349542536,0.9632285105,1.0130869491,0.9862634672,1.3091605189,0.9763964805
ACH-001382,PACADD188,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,0.8493364083,1.1873267364,1.136427777,0.5955419334,0.5755622992,0.8749660837,1.1505590271,0.8664899972,0.8749660837,1.1808625109,1.1072523046,1.1264154287,1.1873267364,1.1581844242,0.6067789742,1.1437525818,1.1292179758,0.8742689093,1.1292179758,0.8523181738,1.1302281287,0.8654851673,1.1292179758,1.1264154287,0.5327789544,1.1130034001,0.377515818,0.5955419334,1.1183501812,1.1948586834,1.136427777,1.1264154287,1.6481459447,1.1183501812,1.1446297425,1.1581844242,1.1264154287,0.5955419334,1.1302281287,1.1437525818,0.5755622992,1.1421783946,0.900120466,0.6861757282,0.9389342239,0.5755622992,0.8523181738,0.5230780006,1.1292179758,1.1581844242,1.1505590271,1.1143751561,1.1072523046,1.1223051563,1.1581844242,1.1446297425
ACH-002186,PL4,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,0.8196847146,1.065176127,1.4165701036,1.0073562636,0.871058791,1.0523123554,0.8923941739,0.8266754795,1.0523123554,1.0625781855,0.8773923301,0.8023479926,1.065176127,1.0073562636,1.0845405537,1.0343045153,1.0845405537,0.6743937167,1.0845405537,0.8134992946,3.14e-08,1.0269187216,1.0845405537,0.8193132207,0.2185878462,1.6005214369,1.223800166,1.0073562636,0.987568688,1.5336273811,1.4165701036,0.8023479926,0.9043894075,1.377688761,0.9532767399,1.0510228246,0.8193132207,1.0073562636,0.8944644194,1.3765633454,0.871058791,1.0845405537,1.223800166,1.0306175036,1.0141309831,0.871058791,0.8134992946,0.5487876803,1.0845405537,1.0510228246,1.0831537176,1.1880758956,0.8773923301,0.9932590924,1.0510228246,1.3709994573
ACH-000887,SF172,CNS/Brain,Diffuse Glioma,Glioblastoma,,,1.0690623525,1.3906159094,0.9245440732,1.029703516,1.0126474557,0.8097733112,0.8040387847,0.7947725773,0.8097733112,1.4476902959,1.092971665,1.0755204824,1.3906159094,0.8153073918,1.0706752812,1.1850287001,1.1214684236,0.7971123577,1.1871103092,1.1003442873,1.1e-09,1.514975014,1.17836052,1.1561679618,0.8868524492,0.8693855367,1.4016061399,1.029703516,1.1363025378,1.7770127097,0.9245440732,1.0869555922,1.6158844093,1.1363025378,0.8702036661,1.3413521101,1.13597887,0.7768720969,1.1166166704,1.7367197875,1.0126474557,1.1868972122,1.4016061399,1.0411572638,0.8499217927,0.9559605578,1.1003442873,0.6679560107,1.1871103092,0.7924973411,0.8365333719,0.8737466959,1.1764434713,1.3437465028,0.7924973411,0.8844374377
ACH-000655,SF268,CNS/Brain,Diffuse Glioma,Astrocytoma,,,1.1032907239,1.1153720313,0.8106864866,1.1798054674,1.0761282317,0.7475821358,1.1275598401,0.8481621453,0.7475821358,1.1596970689,0.9412618319,0.7916869634,1.1153720313,0.8482944334,1.1125745426,1.0580017399,1.1059598409,1.0904661599,14.8533968895,1.0924505672,1.5e-09,1.2253976587,7.572212709,0.7986193871,0.8156103567,0.8302956241,0.8457135507,1.1798054674,0.7948695406,1.3882390342,0.8106864866,0.7916869634,0.83715055,0.7948695406,0.8524895178,0.8458284545,0.7986193871,1.1798054674,1.0944749994,1.0580017399,1.1172553863,1.5673897852,0.8156205328,1.0536911083,0.7843421299,1.0974391892,1.09686274,0.7845248224,9.1833147912,0.996175614,1.2180285925,1.2267370145,1.0499975779,0.9611183518,0.996175614,0.8933868968
ACH-000273,SF539,CNS/Brain,Diffuse Glioma,Gliosarcoma,,,1.156624847,1.8273424182,1.436962089,0.8686572839,0.9128134788,0.8395574758,1.2475771203,0.8578843033,0.8395574758,2.2575250559,0.8995098595,0.9040685045,1.8273424182,0.8634867828,0.7002631133,1.2276761153,0.7082737602,1.1217692955,0.7851439009,1.0917140317,1.2115903562,1.2874201907,0.7851439009,3.42e-08,0.7291537704,0.9963358221,1.9096814429,0.8686572839,0.9177543802,1.3241705961,1.436962089,0.8956344955,1.4221651414,0.4615798019,0.7437857432,0.8854832979,0.9015822389,0.8686572839,1.0993646535,1.2276761153,0.9128134788,0.9485251946,1.9179259237,1.5541362615,0.9026471217,0.8883505545,1.0917140317,0.494766937,0.7851439009,0.8854832979,1.3647209617,1.1271534996,0.980551969,0.7494987619,0.8854832979,0.8750625194
ACH-000017,SKBR3,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,HER2+,,0.8286564451,2.3058793034,1.1199901157,0.854919212,1.1181734539,0.8779757514,1.1803191443,0.8120474864,0.8779757514,2.3989964122,1.2480407148,1.1897347812,1.9595888665,0.7916562337,1.141893419,1.3902111297,1.1766604006,0.906747646,1.1766604006,0.8476843163,0.8764981797,1.1729503934,1.1766604006,0.4938178871,0.6048712521,0.894417301,1.5274286609,0.854919212,0.1284773262,1.5151451399,0.9753662786,1.1889425456,0.9753581658,1.2057468157,0.900028755,10.9529759371,0.8951516382,0.854919212,0.8360870136,1.3902111297,1.1181734539,1.1481769512,1.9594761322,0.8237143344,1.0525888371,0.8554621921,0.8288293518,1.1782527103,1.1766604006,2.446665713,1.8637146649,0.8712393375,1.1504968232,1.1393270974,0.5490958832,0.5987484827
ACH-002304,SKMG1,CNS/Brain,Diffuse Glioma,Astrocytoma,,,1.224927192,1.5714659362,0.8630972319,0.9211519098,1.6250487519,0.8379249862,1.4484139732,0.8707635965,0.8379249862,1.5714659362,0.9509220573,0.8015669889,1.5714659362,0.8123807729,1.1384792523,0.835034668,1.1081237471,1.1213028618,1.1081237471,0.7727035869,7.5e-09,1.1512578551,1.1081237471,1.202091738,0.7917017799,0.7925555709,1.531932786,0.9211519098,1.3400520141,1.146070664,0.8630972319,0.8015669889,0.8032978944,1.3400520141,0.7784466099,0.8262206365,1.202091738,0.9211519098,0.844114142,0.835034668,1.6250487519,1.1384792523,1.531932786,1.50116754,1.2357012573,1.7541522858,0.7727035869,1.3170690648,1.1081237471,0.8262206365,1.4484139732,1.1158011938,0.9743371637,0.8020549576,0.8262206365,0.7982159432
ACH-000504,SNB75,CNS/Brain,Diffuse Glioma,Glioblastoma,,,1.0372955424,1.1231977884,1.0286092267,0.9765555383,1.0996870358,1.511535644,0.9785551049,1.0546212708,1.511535644,1.1231977884,0.7498770627,0.7318252,1.1231977884,0.9441369191,0.9583429949,1.0698473782,1.0542404845,1.0520220913,1.0542404845,1.0039657131,0.8432205896,1.1458879676,1.0542404845,0.7405766665,0.7362874418,0.7857198971,1.0821511332,0.9765555383,0.7543374724,1.3820386858,0.9663803333,0.7252991182,1.0864373627,0.7543374724,0.7630640161,0.962716552,0.7335402321,0.9765555383,1.3495299549,1.0698473782,1.094983401,1.0284117509,1.0821511332,1.0370302659,1.3977506346,1.0508356133,0.9715963666,0.7733556838,1.0542404845,0.962716552,1.0221854776,1.0436384483,0.7498770627,1.0467631195,0.962716552,0.77252686
ACH-001662,SNU2372,Breast,Invasive Breast Carcinoma,"Breast Invasive Cancer, NOS",TNBC,,1.0685585793,1.1147289834,1.4629576433,1.039255224,0.8381945232,0.7525430395,1.074559225,1.0957844227,0.7525430395,1.2842232295,0.7460121333,1.5925845865,1.1147289834,1.0611399936,1.0198825355,1.7828619537,1.0807448789,0.725121673,1.2697680656,1.2093057091,0.4331221922,0.7731236093,1.2697680656,0.7997743957,0.3377126871,0.8074607285,1.6497586705,1.039255224,0.7404678488,1.1587866749,1.9937879782,1.4602030516,0.8046476055,0.8386495636,0.8260631611,1.0836125444,0.8172022039,1.039255224,0.7425890773,1.7828619537,1.5074435732,1.2127095003,0.7781693162,1.0620465489,0.7383276025,1.5054606509,0.7809564479,0.8672783495,1.2697680656,1.0836125444,1.1727471542,1.2474491432,1.1850484138,0.7858359097,1.0836125444,0.8590547581
ACH-000933,SNU324,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,0.9875981232,1.4783491099,1.0020288176,0.994052532,0.5358774451,0.9828539798,0.9966722046,1.0047147765,1.007966017,1.4783491099,0.9877637984,0.9911958141,1.4783491099,0.994052532,1.0439488309,1.7236860169,1.0168606594,0.9869206504,0.9305760742,0.9910350587,1.0077857766,0.9869206504,0.9305760742,0.9911958141,0.7831529506,0.9774745193,0.992486924,0.994052532,0.9908578458,0.9967737634,1.0020288176,0.9911958141,0.9853935954,0.9908578458,0.994885912,0.994052532,0.9540812254,0.994052532,0.9959519184,1.7236860169,0.5358774451,0.9544953008,0.992486924,1.0168204847,0.9960050761,0.5358774451,0.9910350587,0.4965899605,0.9305760742,0.994052532,0.9966722046,1.0581410858,1.0057432114,0.5793395249,0.994052532,0.9628553613
ACH-000370,SNU626,CNS/Brain,Diffuse Glioma,Glioblastoma,,,0.7043356442,1.7769745265,0.9242269093,1.1612374461,1.1365002488,0.6220890425,1.2088430964,0.9230828207,0.6220890425,1.8136624833,0.9261726116,0.6271884948,1.7769745265,1.1576418637,0.9188440963,1.2549361821,0.923210796,0.6210124083,0.923210796,1.2068363029,1.2209245092,1.2557793552,0.923210796,0.6397721071,0.6264281717,1.4911837049,0.8055198243,1.1612374461,0.9372501133,1.1956573475,0.9242269093,0.6271884948,0.6373973826,0.9372501133,0.8863153472,1.1737498716,0.6295579119,1.1612374461,1.2209245092,1.2549361821,1.1365002488,0.9287241143,0.7437945077,1.1596617005,1.1948843583,1.1596617005,1.2068363029,0.6165697435,0.923210796,1.1737498716,1.2088430964,0.9251351213,0.9345436791,0.9237158317,1.1737498716,0.8806959887
ACH-000807,SNU738,CNS/Brain,Diffuse Glioma,Oligodendroglioma,,,1.6828359789,1.3806580031,0.9177155765,1.5486316151,0.9026790313,0.9293932036,0.9637627859,0.929209623,0.9293932036,1.1565903739,1.0358212062,0.9448446185,1.3806580031,0.7099778889,0.9221216535,1.155141831,1.1047937016,0.9152425308,1.3357416513,1.5080068689,0.0009790142,1.426419173,0.9221216535,0.7250040704,0.9323418941,0.6948093146,1.1299555333,1.5486316151,1.1511820485,1.8073275551,0.9396751488,0.9448446185,1.0781523091,1.3522575946,0.3304003225,0.7138599652,0.7211938503,1.5486316151,0.9175482943,1.155141831,0.9221114269,1.410449488,1.1299555333,1.3199213807,0.7113206739,0.7000088176,0.9580190956,0.6365748214,0.9228704208,0.7138599652,0.923400232,0.9186683303,1.0692780104,0.9227328988,0.7138599652,0.7832457818
ACH-001389,SUM1315MO2,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,TNBC,,1.0626724646,1.1900556177,0.7020725369,0.7816274287,1.0237234241,0.7692924209,1.7554306472,1.3662599476,0.7692924209,1.1783621536,0.73451049,1.1822384112,1.1900556177,0.7816274287,0.8176883552,1.5538400473,1.2695647704,1.1598875949,0.8866139702,1.9425193907,2e-09,1.5344291149,0.8866139702,0.8294989154,1.0876723311,1.3985540395,0.7583080798,0.7816274287,1.1656898597,0.7263672189,0.7126091929,1.1822384112,0.696039941,1.1656898597,0.7753335504,0.7816274287,0.8294989154,0.7816274287,0.8113070893,1.1501005521,0.8683195673,1.1332019583,0.7601563027,1.9060738276,1.1923815852,0.7734596843,0.9486382858,0.7139703164,0.8866139702,0.7816274287,1.4031526798,0.9243178826,1.0733376576,1.1789013506,0.7816274287,0.3789254645
